,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
131,"En la base de Marines de Guantánamo, Cuba, el Soldado William Santiago es un marine. El teniente coronel Matthew Markinson (J.T. Walsh) aboga por el traslado de Santiago; sin embargo, el Comandante de la Base, el coronel Nathan R. Jessup (Jack Nicholson) ordena al comandante del pelotón de Santiago, el teniente John Kendrick (Kiefer Sutherland), que ""entrene"" a Santiago. Santiago muere poco después. Los marines Harold Dawson y Louden Downey están acusados de su asesinato y se enfrentan a un tribunal militar.",3,3_kuribayashi_capitán_kaffee_soldados,"['kuribayashi', 'capitán', 'kaffee', 'soldados', 'schofield', 'coronel', 'teniente', 'marina', 'alemán', 'soldado']","En la mañana del 6 de junio de 1944, comienzo de la invasión de Normandía, los soldados estadounidenses se preparan para desembarcar en la playa de Omaha. Nada más abrirse las puertas de sus lanchas de desembarco son recibidos por un feroz fuego de Ametralladoras MG 42 y artillería alemana, que masacra a muchos de los soldados en cuanto ponen pie en tierra. El capitán John H. Miller, al mando de la compañía Charlie del 2.º Batallón Ranger, sobrevive a la carnicería del desembarco, reúne a un grupo de soldados para intentar penetrar las defensas alemanas y abre brecha para avanzar desde la playa.",kuribayashi - capitán - kaffee - soldados - schofield - coronel - teniente - marina - alemán - soldado,1.0,False
132,"La película comienza con secuencias de noticias, incluido el discurso de despedida en 1961 del saliente presidente Dwight D. Eisenhower, en el que éste advierte acerca del fortalecimiento del complejo industrial-militar. A esto le sigue un resumen de los años de John F. Kennedy como presidente, donde se hace énfasis en los eventos que, en la tesis de Stone, llevarían a su asesinato el 22 de noviembre de 1963. El Fiscal de Distrito de Nueva Orleans Jim Garrison (Kevin Costner) posteriormente descubre los posibles lazos que rodean el asesinato en Dallas. Garrison y su equipo investigan a varios probables conspiradores, entre ellos el piloto de aviación David Ferrie (Joe Pesci), pero son forzados a dejarlos ir luego de que la investigación es reprendida públicamente por el gobierno federal. El presunto asesino de Kennedy, Lee Harvey Oswald (Gary Oldman), es asesinado por Jack Ruby (Brian Doyle-Murray) antes de que pueda ir a juicio, y Garrison cierra la investigación.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.3339389943168163,False
133,"En 1940, el ingeniero de origen alemán Kurt Muller, su esposa americana Sara, y sus hijos Josué, Babette, y Bodo cruzan la frontera de México hacia los Estados Unidos para visitar al hermano de Sara, David Farrelly y a su madre Fanny en Washington D. C. Durante los últimos diecisiete años, la familia Muller ha vivido en Europa, donde Kurt respondió al ascenso del nazismo participando en actividades antifascistas. Sara le dice a su familia que están buscando refugio en suelo americano, pero su misión se ve amenazada por la presencia del huésped Teck de Brancovis, un Conde rumano que ha estado conspirando con los alemanes en la capital del país.",5,5_jones_meer_nazis_judíos,"['jones', 'meer', 'nazis', 'judíos', 'nazi', 'hitler', 'alemanes', 'judío', 'alemán', 'resistencia']","Durante la Segunda Guerra Mundial Rick Blaine (Humphrey Bogart), un estadounidense cínico y amargado, expatriado por causas desconocidas, administra el local nocturno más popular de Casablanca (Marruecos), el «Café de Rick». Este es un lugar exclusivo y un antro de juego que atrae una clientela variada: gente de la Francia de Vichy, oficiales de la Alemania nazi, asilados políticos y ladrones. A pesar de que Rick asegura ser neutral en todos los campos, se revelará más tarde su participación en el tráfico ilegal de armas hacia Abisinia —que tendría como objetivo combatir la invasión italiana de 1935— y en la guerra civil española, del lado republicano.",jones - meer - nazis - judíos - nazi - hitler - alemanes - judío - alemán - resistencia,1.0,False
134,"La increíble historia real de Katherine G. Johnson (Taraji P. Henson), Dorothy Vaughan (Octavia Spencer) y Mary Jackson (Janelle Monae), tres brillantes mujeres Afro-Americanas que trabajaron en la NASA. Conocidas como las ""ordenadores vivientes"", ayudaron en el lanzamiento a la órbita del astronauta John Glenn, un logro que restauró la confianza del país y dio la vuelta a la carrera espacial.",1,1_película_gillis_freddie_john,"['película', 'gillis', 'freddie', 'john', 'juguetes', 'george', 'michael', 'maggie', 'norma', 'años']","La película está dedicada a la vida y obra del periodista, prosista y socialista estadounidense John Reed , así como a su relación con su futura esposa, la periodista Louise Bryant durante el periodo 1915-1920. La película contiene entrevistas con contemporáneos y amigos de los personajes principales, así como con personajes históricos, incluido Scott Nearing  , un activista por la paz estadounidense y radical de 98 años . Otros testigos incluyen a la periodista estadounidense Dorothy Frooks , el influyente periodista George Seldes y el escritor Henry Miller .",película - gillis - freddie - john - juguetes - george - michael - maggie - norma - años,0.24490217064071096,False
135,"En el año 2003, el estudiante de la Universidad de Harvard, Mark Zuckerberg (Jesse Eisenberg), tuvo la idea de crear un sitio web para calificar el atractivo de sus compañeras de universidad después de que su novia Erica Albright (Rooney Mara) terminara con él. Con sus habilidades informáticas, Mark logró extraer nombres y fotografías de varias estudiantes desde las bases de datos de los servidores de Harvard. Usando un algoritmo de ranking suministrado por su mejor amigo, Eduardo Saverin (Andrew Garfield), Mark creó una página llamada FaceMash, donde sus compañeros elegían a la chica más atractiva. Finalmente, Mark fue castigado con seis meses de suspensión académica cuando el tráfico de su sitio colapsó la red de Harvard, mientras la mayoría de sus compañeras lo recriminaban.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.1809932944088199,False
136,"La película trata sobre el juicio de un homicidio en el que doce hombres tienen que deliberar sobre el futuro de un muchacho, dictaminando si es culpable o inocente del asesinato de su padre. Si hay alguna duda razonable deben emitir un veredicto de «no culpable». Si se le encuentra culpable, será sentenciado a muerte.",1,1_película_gillis_freddie_john,"['película', 'gillis', 'freddie', 'john', 'juguetes', 'george', 'michael', 'maggie', 'norma', 'años']","La película está dedicada a la vida y obra del periodista, prosista y socialista estadounidense John Reed , así como a su relación con su futura esposa, la periodista Louise Bryant durante el periodo 1915-1920. La película contiene entrevistas con contemporáneos y amigos de los personajes principales, así como con personajes históricos, incluido Scott Nearing  , un activista por la paz estadounidense y radical de 98 años . Otros testigos incluyen a la periodista estadounidense Dorothy Frooks , el influyente periodista George Seldes y el escritor Henry Miller .",película - gillis - freddie - john - juguetes - george - michael - maggie - norma - años,0.41207928013499623,False
137,"Esta comedia negra se centra en una pareja de celebridades y modelos de moda (Carl y Yaya) que son invitados a un crucero de lujo pero que, tras una tormenta, quedan varados junto a otros pasajeros y tripulantes en una isla aparentemente desierta.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.6081430744561571,False
138,"Hortense Cumberbatch, una exitosa optometrista negra de clase media en Londres que fue adoptada cuando era niña, ha elegido rastrear su historia familiar después de la muerte de su madre adoptiva. Después de ser advertida por los funcionarios públicos sobre los problemas que podría enfrentar al rastrear a su madre biológica, continúa su investigación y se desconcierta al saber que su madre biológica es blanca; no le molesta este hecho y quiere saber más sobre el pasado de su madre.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.29824803741300976,False
139,"En Marsella (Francia), un policía encubierto sigue a Alain Charnier, quien lidera el sindicato de tráfico de heroína más grande del mundo. El policía es asesinado por Pierre Nicoli, un francotirador de Charnier. Charnier planea traficar 32 millones de dólares en heroína hacia los Estados Unidos al ocultarla en el auto de su nada suspicaz amigo, la celebridad de televisión Henri Devereaux, que viaja a Nueva York en barco.",2,2_policía_valjean_merrick_prisión,"['policía', 'valjean', 'merrick', 'prisión', 'cogburn', 'malcolm', 'stallworth', 'hospital', 'martin', 'hampton']","En el oeste de Texas, en junio de 1980, todo está desolado y es un país abierto. El investigador de homicidios Ed Tom Bell (Tommy Lee Jones) lamenta el aumento de la violencia en una región en la que, como su padre y su abuelo antes que él, se ha vinculado a la oficina del sheriff.",policía - valjean - merrick - prisión - cogburn - malcolm - stallworth - hospital - martin - hampton,1.0,False
140,"La historia se centra en Apple Annie, una desdichada anciana que vende manzanas por las calles de la ciudad de Nueva York. Su hija Louise ha sido criada en un convento en España desde que era una niña. A Louise le ha dejado creer que su madre es una señora de la alta sociedad llamada Sra. E. Worthington Manville y que vive en el hotel Marberry. Annie se da cuenta de que su mentira va a ser descubierta cuando su hija le avisa que va a viajar en barco hacia Nueva York con su prometido Carlos y el padre de este, el Conde Romero.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.5875022519572842,False
141,"Un pianista afroamericano contrata a un rudo italoestadounidense para que sea su chófer y guardaespaldas durante una gira por el sur de Estados Unidos en el otoño de 1962, un viaje que los adentra en un territorio y una época subyugados al racismo.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.5483762999424222,False
